freq,siec,nrg_cons,unit,tax,currency,geo\TIME_PERIOD	2007-S1 	2007-S2 	2008-S1 	2008-S2 	2009-S1 	2009-S2 	2010-S1 	2010-S2 	2011-S1 	2011-S2 	2012-S1 	2012-S2 	2013-S1 	2013-S2 	2014-S1 	2014-S2 	2015-S1 	2015-S2 	2016-S1 	2016-S2 	2017-S1 	2017-S2 	2018-S1 	2018-S2 	2019-S1 	2019-S2 	2020-S1 	2020-S2 	2021-S1 	2021-S2 	2022-S1 	2022-S2 	2023-S1 	2023-S2 	2024-S1 	2024-S2 	2025-S1 
S,G3000,GJ20-199,GJ_GCV,I_TAX,EUR,AL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0000 e	0.0000 e	0.0000 e	: 	: 	: 	: 	: 	: 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,NAC,CZ	: 	227.07 	258.59 	306.24 	307.76 	277.84 	269.01 	283.45 	289.76 	324.64 	372.08 	372.18 	356.5 	338.9 	332.46 	337.79 	340.49 	340.49 	337.43 	323.68 	311.49 	310.17 	310.4100 	310.7300 	314.4100 	314.6900 	317.9500 	313.0800 	305.6000 	316.7200 	346.6404 	555.7679 	583.6207 	554.3702 	526.7653 	493.8141 	459.0964 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,NAC,DE	: 	13.53 	13.74 	16.25 	13.74 	12.24 	12.09 	13.09 	13.24 	14.08 	14.17 	14.43 	14.59 	14.97 	14.72 	14.81 	14.78 	14.71 	14.24 	13.7 	12.9 	12.767 	12.7023 	12.8430 	13.5123 	12.3340 	12.5723 	12.7885 	13.6585 	13.0969 	17.5881 	20.9437 	30.2347 	27.3510 	27.0653 	25.3868 	26.1420 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,NAC,DK	135 	146.52 	158.84 	162.26 	132.89 	140.77 	157.76 	159.86 	170.86 	169.91 	161.9 	158.16 	164.57 	161.94 	150.58 	145.27 	138.6643 	132.8428 	125.1741 	128.5511 	132.0575 	132.5796 	142.2191 	144.0584 	126.4618 	120.3344 	122.7419 	118.2087 	138.7315 	202.3472 	212.4373 	301.8287 	314.8903 	208.1478 	198.6319 	211.0462 	200.8950 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,NAC,EA	: 	12.71 	13.15 	14.62 	14.43 	12.48 	12.59 	13.43 	13.89 	15.06 	15.13 	15.85 	16.09 	15.73 	15.7 	15.64 	15.23 	15.19 	14.45 	14.26 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,NAC,EE	: 	96.097 	122.963 	133.145 	144.54 	130.59 	129.27 	143.3782 	9.56 	9.2 	10.94 	11.7 	11.61 	10.07 	10.81 	10.44 	10.52 	7.99 	7.54 	6.76 	9.4131 	8.2225 	9.0202 	9.3019 	10.1187 	10.0525 	10.1540 	9.0419 	9.5801 	15.3741 	21.2229 	20.8998 	24.4359 	18.2238 	15.5016 	17.4894 	19.1994 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,NAC,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	19.59 	18.65 	17.31 	17.18 	16.69 	16.57 	14.02 	13.56 	13.15 	14.15 p	: @C	12.7400 e	16.0469 	12.7789 	16.1346 	12.6336 	12.9455 	12.4941 	30.2693 	20.0079 	46.4492 	29.9353 	23.1224 	18.5580 	23.7783 	22.2353 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,NAC,ES	: 	11.385 	11.474 	13.564 	11.78 	10.8731 	10.6912 	11.9807 	11.82 	13.85 	13.45 	15.75 	15.81 	16.27 	15.08 	16.25 	14.76 	15.02 	12.89 	13.45 	13.05 	14.2595 	12.9495 	14.5705 	14.0354 	15.3124 	14.1930 	13.9651 	13.3678 	16.2365 	21.6033 	30.4047 	26.3871 	20.0503 	17.4486 	19.6372 	17.8176 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,NAC,FR	: 	10.68 	11.12 	12.063 	11.87 	11.7 	10.76 	11.33 	11.98 	12.72 	13.54 	13.5 	13.97 	13.8 	14.22 	14.55 	13.89 	13.8 	12.8 	12.85 	12.643 	13.1069 	13.0463 	14.5007 	14.5584 	14.0049 	13.2666 	13.3807 	12.7174 	15.4804 	17.3563 	20.4165 	18.9986 	26.3724 	26.1842 	31.0077 	28.5621 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,NAC,GE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10.4575 	10.6925 	10.7501 	10.9117 	10.7404 	10.5800 	10.5559 	11.4045 	11.8231 	11.7541 	11.9353 	11.6048 	12.0223 	11.8750 	12.0371 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,NAC,HR	50.11 	46.12 	45.71 	45.33 	53.62 	54.14 	62.82 	62.64 	62.7 	62.8 	64.71 	78.99 	78.31 	78.22 	74.65 	75.5 	76.65 	73.65 	68.17 	57.8 	56.75 	57.475 	56.7250 	56.1000 	58.1500 	61.3000 	61.1250 	60.0000 	61.6250 	62.5000 	65.6250 	83.7394 	11.2778 	11.2354 	11.3611 	11.6667 	11.6944 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,NAC,HU	: 	2204.61 	2344.91 	2770.07 	3146.9847 	2886.22 	3271.03 	3282.36 	3356.13 	3530.58 	3035.07 	3193.81 	2762.63 	2677.36 	2471.47 	2386.9 	2359.07 	2368.56 	2355.03 	2456.47 	2406.08 	2466.9613 	2461.6687 	2455.8399 	2423.0146 	2412.8377 	2409.5989 	2405.2833 	2401.1406 	2394.0341 	2388.6934 	3485.4510 	2644.6060 	2729.1387 	2263.0633 	2673.8549 	2286.4838 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,NAC,IE	: 	12.78 	12.68 	15.14 	15.16 	12.44 	11.56 	11.85 	11.84 	14.02 	14.2 	15.13 	15.29 	16.18 	15.72 	16.49 	15.51 	15.89 	14.9 	14.66 	14.44 	14.0603 	14.7793 	16.3766 	15.5151 	16.4356 	14.9813 	15.8317 	13.9337 	18.3213 	19.4211 	29.3804 	29.2105 	29.4226 	24.7428 	24.8021 	26.0766 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,NAC,IT	14.77 	14.137 	14.71 	14.752 	17.305 	13.623 	14.746 	15.73 	15.97 	17.53 	17.78 	18.96 	19.52 	17.5 	18.25 	17.45 	17.13 	17.23 	16.05 	16.11 	16.02 	16.52 	16.4700 	18.6200 	17.9710 	16.7748 	16.2565 	15.6338 	15.5322 	24.0865 	30.5756 	41.4814 	31.7474 	28.2168 	25.2351 	28.9882 	27.8711 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,NAC,LI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	23.95 	24.42 	23.17 	24.57 	25.69 	20.75 	18.4442 	18.8133 	18.3463 	20.7787 	19.8968 	20.5993 	19.2466 	18.9395 	18.1790 	18.1105 	28.1311 	43.2554 	48.6963 	46.8522 	36.6400 	33.8573 	29.3354 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,NAC,LT	: 	16.806 	26.0751 	26.0138 	33.0679 	27.5842 	27.0745 	31.9867 	29.88 	36.74 	35.58 	44.9 	42.78 	39.8 	36.45 	32.4 	: 	10.01 	9.48 	8.89 	7.84 	7.3702 	7.0496 	7.4157 	8.6108 	8.5186 	7.9067 	6.2430 	5.7105 	8.6039 	12.1766 	28.6637 	41.3955 	32.1733 	16.1968 	12.5635 	14.5590 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,NAC,LU	: 	9.01 	10.21 	12.53 	11.96 	10.5 	11.6 	12.53 	12.33 	14.09 	15.01 	15.4 	16.32 	14.91 	13.81 	13.63 	12.67 	12.3 	11.61 	10.74 	10.41 	10.1347 	10.4366 	10.8914 	11.3362 	10.3694 	10.2718 	9.0389 	11.1495 	16.2224 	22.1190 	23.0799 	23.1215 	21.7765 	22.4346 	18.9589 	23.8248 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,NAC,LV	: 	5.1 	5.76 	9.15 	9.12 	6.7 	5.58 	7.16 	6.66 	7.31 	8.14 	8.94 	8.1 	8.07 	11.06 	10.99 	11.36 	11.12 	9.73 	9.32 	8.65 	9.0008 	8.8296 	10.3103 	10.1331 	7.9435 	7.2602 	6.2932 	6.7146 	10.9283 	11.9692 	25.1251 	25.4815 	19.8353 	19.4818 	18.5763 	18.4066 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,NAC,MD	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	167.59 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,NAC,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	777.7589 	: 	: 	0.0000 	: 	: 	0.0000 	: 	: 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,NAC,NL	15.158 	: 	: 	: 	17.25 	13.65 	14.17 	14.53 	14.99 	16.4 	15.93 	17.05 	17.56 	17.78 	16.61 	16.81 	15.98 	15.94 	16.37 	16.36 	15.3824 	15.8942 	16.7757 	16.8894 	19.3062 	19.1072 	20.6849 	20.0546 	19.7627 	21.9113 	27.3821 	44.0024 	49.8344 	31.6833 	33.3100 	32.8068 	31.7414 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,NAC,PL	: 	31.2 	31.12 	37.35 	37.98 	38.95 	35.96 	40.6 	38.2 	44.53 	43.62 	48.99 	42.96 	47.02 	45.27 	45.4 	46.36 	45.98 	36.14 	37.7 	35.81 	37.7364 	37.9867 	41.7373 	47.7623 	45.9373 	44.5821 	45.5698 	41.7111 	56.4308 	60.1630 	66.1710 	83.5397 	76.8162 	: @C	: @C	: @C
S,G3000,GJ_GE200,GJ_GCV,X_VAT,NAC,PT	: 	14.1428 	14.856 	15.284 	13.33 	14.0804 	12.951 	14.34 	14.33 	15.2 	14.72 	16.54 	17.03 	18.67 	19.48 	20.86 	21.31 	20.11 	20.07 	17.04 	16.59 	16.4438 	16.3290 	16.1692 	16.1579 	16.4693 	16.9658 	16.7589 	16.5802 	16.4480 	19.7738 	24.8079 	23.7874 	21.9827 	21.3822 	27.8192 	27.0968 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,NAC,RO	: 	26.1633 	28.1089 	28.2889 	28.25 	26.0306 	26.0694 	26.0583 	26.04 	25.9 	26.04 	27.19 	27.4 	29.87 	30.18 	30.4 	29.84 	31.89 	31.95 	31.1 	30.8721 e	31.6037 e	33.5627 e	37.5298 e	37.5906 e	36.3041 	35.8004 e	33.1361 	34.8510 e	52.9756 e	74.9076 d	164.3716 d	66.6228 	64.6559 	66.6620 	65.2468 	67.4795 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,NAC,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1152.43 	1238.29 	1216.21 	1280.7 	1407.72 	1184.99 	1122.58 	965.91 	970.3 	972.8431 	972.1533 	972.7571 	969.1641 	975.8479 	978.8234 	979.9992 	978.0722 	978.1483 	976.2405 	: 	1192.2609 	1367.2452 	1414.4528 	1415.6057 	: 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,NAC,SE	181.03 	182.02 	186.86 	213.02 	197.48 	200.45 	207.76 	201.24 	215.5 	216.35 	209.81 	227.51 	219.22 	209.78 	214.85 	204.31 	214.5 	218.15 	210.19 	223.98 	237.45 	218.3339 	234.2520 	282.2502 	267.0508 	274.3813 	276.9671 	306.9241 	285.3321 	450.8279 	504.1217 e	696.7494 	514.6099 	506.9507 	699.3876 b	: @C	512.8346 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,NAC,SI	: 	11.22 	12.06 	15.53 	15.05 	11.82 	13.1694 	14.6535 	13.51 	16.19 	15.69 	16.38 	15.39 	15.2 	14.32 	16.61 	13.95 	13.35 	12.54 	11.52 	11.2 	10.5474 	11.4043 	11.2694 	12.3330 	12.0834 	12.0776 	11.0209 	10.6126 	11.9630 	16.7932 	24.3025 	24.4328 	23.4200 	20.7529 	19.9044 	18.6945 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,NAC,SK	: 	319.77 	301.17 	307.74 	10.792 	11.134 	10.076 	10.318 	11.98 	11.83 	11.45 	11.37 	11.83 	12.83 	12.61 	12.73 	12.23 	12.05 	11.2 	10.97 	9.47 	9.9648 	9.6380 	10.3120 	10.0200 	10.7460 	10.2860 	10.6830 	9.0390 	9.3080 	10.9390 	11.1740 	12.7120 	13.5610 	13.0410 	13.2820 	12.7810 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,NAC,TR	: 	13.4008 	14.2884 	20.9968 	19.5531 	15.6061 	15.5 	15.4954 	15.17 	16.88 	17.67 	21.58 	22.93 	23.15 	22.99 	25.24 	25.51 	25.92 	25.71 	24.11 	23.93 	24.7192 	24.9622 	32.1977 	29.9469 	39.1330 	39.8626 	40.9579 	41.9843 	49.9166 	63.8833 	124.3259 	123.0630 	80.9724 	127.8359 	196.5553 	208.4934 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,NAC,UA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	119.7 	154.78 	158.17 	156.52 	156.5500 	185.2331 	189.1062 	144.1815 	119.6613 	200.0030 	221.8425 	: 	: 	: 	: 	: 	: 	: 	: 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,NAC,UK	: 	5.667 	7.977 	9.129 	9.04 	8.696 	8.46 	8.109 	8.64 	10.35 	10.13 	10.67 	11.1 	11.45 	11.4 	11.76 	11.21 	11.13 	10.49 	9.84 	9.73 	9.7113 	9.9555 	10.6028 	10.1592 	10.0274 	9.7139 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,PPS,AL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0000 e	0.0000 e	0.0000 e	: 	: 	: 	: 	: 	: 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,PPS,AT	: 	11.6174 	10.9599 	11.5189 	11.8773 	11.3159 	11.5016 	11.3383 	13.0778 	13.3668 	14.0542 	14.1359 	14.049 	13.8432 	13.9248 	13.6262 	13.4453 	13.2965 	12.8501 	12.5374 	11.8554 	12.4588 	12.0353 	12.1789 	11.9825 	11.7552 	11.4995 	11.2885 	11.2764 	12.1112 	15.3332 	23.0593 	30.1139 	29.4386 	25.3105 	23.0249 	22.4377 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,PPS,BA	: 	: 	: 	: 	: 	: 	: 	: 	21.8302 	25.8844 	27.3422 	27.3422 	27.0534 	25.0611 	25.2853 	25.2853 	25.2853 	25.9266 	19.6909 	16.8696 	14.3965 	15.3115 	15.2002 	15.2054 	15.4932 	15.3961 	17.2814 	15.9708 	14.6260 	16.6080 	20.0029 	29.8566 	25.6587 	22.0684 	23.3883 	22.2210 	20.2606 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,PPS,BE	: 	9.424 	11.2598 	14.0501 	11.3322 	9.4479 	10.0093 	11.1365 	12.1364 	13.7312 	12.8896 	14.2165 	12.4799 	12.2756 	12.1006 	11.6321 	10.7401 	10.7184 	10.5539 	9.9086 	9.5692 	9.8901 	9.8932 	11.1091 	10.1179 	9.5953 	8.9938 	8.4668 	8.7703 	13.2282 	19.0267 	34.9980 	22.5228 	19.3291 	17.4895 	19.1387 	18.7109 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,PPS,BG	: 	18.9435 	19.4581 	22.6632 	25.1109 	18.5358 	19.4795 	22.8208 	21.2233 	23.1998 	24.9258 	28.047 	25.4687 	25.1569 	24.6902 	23.8878 	23.6167 	19.4262 	18.333 	15.3885 	15.1905 	17.1606 	17.1608 	19.5343 	19.5049 	19.3390 	17.5080 	14.6238 	15.5017 	29.1676 	32.0055 	54.0192 	35.9339 	25.9370 	22.7815 	23.8934 	29.5610 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,PPS,CZ	: 	13.2129 	14.1645 	16.7746 	16.6552 	15.036 	14.7154 	15.5053 	16.3186 	18.283 	21.0653 	21.0709 	20.1009 	19.1086 	18.8344 	19.1364 	19.2894 	19.5181 	19.515 	18.8786 	17.2153 	17.1423 	17.0108 	17.0284 	16.8584 	16.8734 	17.0482 	16.7870 	15.8994 	16.3614 	17.4451 	27.9696 	29.3714 	27.9746 	26.2570 	24.3142 	22.6203 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,PPS,DE	: 	13.217 	13.2246 	15.6405 	12.7726 	11.3782 	11.5862 	12.5446 	12.74 	13.5482 	13.7131 	13.9647 	13.88 	14.2415 	14.1272 	14.2136 	14.1848 	14.1049 	13.8015 	13.2216 	11.894 	11.7714 	11.6904 	11.8199 	12.2199 	11.1543 	11.3698 	11.5653 	12.2988 	11.7886 	15.8312 	18.8587 	27.0032 	24.4443 	24.0670 	22.6810 	23.4088 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,PPS,DK	13.6196 	14.437 	15.4872 	15.8207 	12.7613 	13.518 	15.5274 	15.7341 	16.9666 	16.8722 	16.0716 	15.7003 	16.1958 	15.9369 	14.9724 	14.4444 	14.2897 	13.6898 	12.523 	12.8609 	13.1968 	13.249 	14.2448 	14.4290 	12.7608 	12.1425 	12.3854 	11.9280 	13.9573 	20.4819 	21.3725 	30.3659 	31.9806 	20.9949 	20.3501 	21.4087 	20.5888 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,PPS,EA	: 	12.6474 	12.7903 	14.2201 	13.7583 	11.8991 	12.0959 	12.9029 	13.3776 	14.5045 	14.7149 	15.4151 	15.5843 	15.2356 	15.3382 	15.2796 	15.1566 	15.1168 	14.0824 	13.8973 	13.0072 	13.2796 	13.2289 	14.2229 	14.3088 	13.6462 	13.5013 	13.3381 	13.4154 	16.4913 	20.8547 	28.2093 	26.5242 	25.5996 	24.1313 	25.5530 	24.9169 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,PPS,EE	: 	9.0445 	11.0716 	11.9883 	13.1875 	11.9147 	12.1856 	13.5155 	13.7619 	13.2436 	15.4267 	16.4984 	15.9242 	13.8119 	14.4771 	13.9816 	14.0888 	11.0171 	10.5828 	9.488 	12.0843 	10.5558 	11.3231 	11.6767 	12.4522 	12.3707 	12.4956 	11.1270 	11.6878 	18.7692 	25.9096 	25.4978 	27.5872 	20.3116 	17.2252 	19.0520 	21.0005 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,PPS,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	21.9055 	21.85 	20.2801 	20.7216 	20.1306 	19.9859 	17.1482 	16.9535 	15.9355 	16.8976 p	: @C	15.3101 e	19.2841 	15.4874 	19.5543 	15.3113 	15.6893 	15.1835 	36.8783 	24.3764 	56.4475 	36.4952 	28.1893 	22.9122 	29.3573 	27.3622 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,PPS,ES	: 	12.6812 	12.4472 	14.7145 	12.4901 	11.5286 	11.3757 	12.7477 	12.6692 	14.8451 	14.8597 	17.4007 	17.5558 	18.0666 	16.8592 	18.1673 	16.5015 	16.9673 	14.5612 	15.043 	14.2056 	15.5221 	13.8932 	15.6324 	15.0578 	16.4278 	15.2268 	14.9823 	14.1585 	17.3533 	22.8812 	32.2032 	28.2959 	21.5007 	19.4452 	21.8842 	19.8591 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,PPS,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	13.1313 	13.4183 	13.3568 	14.3214 	14.4404 	13.8267 	13.6861 	13.5162 	13.4538 	16.6263 	20.5987 	28.5181 	25.6638 	24.7734 	23.4662 	24.7415 	24.0306 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,PPS,FR	: 	9.7045 	9.8466 	10.6816 	10.3711 	10.2225 	9.5849 	10.0926 	10.706 	11.3673 	12.0643 	12.0287 	12.3523 	12.202 	12.9537 	13.2543 	12.653 	12.5404 	11.8418 	11.9935 	11.2737 	11.6874 	11.7087 	13.0140 	13.3849 	12.8761 	12.1973 	12.3022 	11.7319 	14.2445 	16.0113 	18.8344 	17.4920 	24.2811 	23.9705 	28.3863 	26.2278 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,PPS,HR	10.5892 	9.746 	9.3205 	9.243 	10.4703 	10.5719 	12.2491 	12.214 	12.526 	12.546 	13.4145 	16.3747 	16.2759 	16.2572 	15.4326 	15.6083 	15.8461 	15.3013 	14.3677 	12.2084 	11.7215 	11.8713 	11.6489 	11.5205 	11.9357 	12.5823 	12.5463 	12.3154 	12.5509 	12.7414 	13.3785 	17.0549 	16.7392 	16.6762 	16.4413 	17.0707 	16.4047 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,PPS,HU	: 	13.6208 	14.1534 	16.7196 	18.8533 	17.291 	19.9005 	19.9695 	20.2878 	21.3424 	18.0341 	18.9773 	16.1374 	15.6393 	14.1413 	13.6574 	13.4981 	13.5424 	13.4074 	14.0346 	12.1457 	12.453 	11.9804 	11.9520 	11.3618 	11.3141 	11.2989 	11.2786 	10.2870 	10.3191 	9.4467 	13.7842 	10.4791 	10.7931 	8.3176 	9.9904 	8.1581 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,PPS,IE	: 	10.8194 	10.4103 	12.43 	12.7832 	10.4897 	10.4662 	10.7287 	10.7365 	12.7133 	12.9505 	13.7987 	13.8746 	14.6823 	14.1244 	14.8162 	13.9184 	14.2594 	13.4191 	13.5999 	12.4822 	12.154 	12.6650 	14.0338 	12.9149 	13.6812 	12.4706 	13.0269 	11.6237 	15.2839 	16.4598 	24.7139 	24.4059 	24.4974 	20.6010 	20.9192 	22.0278 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,PPS,IT	14.6697 	14.041 	14.5672 	14.6088 	16.7024 	13.1486 	14.4252 	15.3878 	15.6745 	17.2057 	17.704 	18.879 	19.3499 	17.3475 	18.1816 	17.3846 	17.0658 	17.126 	16.3143 	16.5362 	15.9459 	16.4435 	16.4238 	18.5678 	18.0543 	16.8525 	16.3318 	15.7062 	15.9024 	24.5673 	31.1859 	42.4702 	33.0190 	29.4021 	26.1364 	30.1380 	29.1354 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,PPS,LT	: 	8.4642 	11.9905 	11.9623 	15.4532 	12.8906 	13.2613 	15.6673 	14.3363 	17.6277 	17.0929 	21.5704 	20.2048 	18.7973 	17.2152 	15.3024 	: 	16.5928 	15.6768 	14.9311 	12.1606 	11.4319 	10.6986 	11.2542 	12.8341 	12.6967 	11.7847 	9.3050 	8.2704 	12.3657 	17.5005 	38.0969 	55.0187 	42.7615 	20.9708 	16.1505 	18.6308 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,PPS,LU	: 	7.9076 	8.8015 	10.8014 	9.9186 	8.7078 	9.5996 	10.3693 	10.4009 	11.8855 	12.7088 	13.039 	13.4627 	12.2995 	11.5843 	11.4333 	10.628 	10.2527 	9.8584 	9.0922 	8.4268 	8.2039 	8.3558 	8.7199 	8.9899 	8.2232 	8.1458 	6.9872 	8.6066 	12.7180 	17.3408 	17.8160 	17.8154 	16.6757 	16.9599 	14.4157 	18.0522 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,PPS,LV	: 	10.9366 	11.4039 	18.1156 	18.9521 	13.9232 	12.0465 	15.4576 	14.0997 	15.4758 	16.9555 	18.6219 	16.6671 	16.6054 	16.127 	16.0249 	16.5644 	16.4746 	14.6152 	14.0582 	12.259 	12.7562 	12.1929 	14.2376 	13.7021 	10.7413 	9.8174 	8.5098 	8.7464 	14.4048 	15.7768 	32.7278 	31.9161 	24.7775 	24.1579 	24.0291 	23.8799 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,PPS,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	27.7084 	: 	: 	0.0000 	: 	: 	0.0000 	: 	: 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,PPS,NL	14.3443 	: 	: 	: 	15.4193 	12.2013 	12.7299 	13.0533 	13.62 	14.9011 	14.5336 	15.5554 	16.0458 	16.2468 	15.176 	15.3588 	14.7293 	14.6925 	15.0888 	15.1514 	13.5074 	13.9568 	14.6446 	14.7439 	16.3609 	16.1923 	17.7489 	17.2080 	17.0166 	18.8666 	23.3947 	37.5948 	42.3967 	26.9547 	28.4193 	27.9900 	27.0810 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,PPS,PL	: 	13.7355 	13.0952 	15.7167 	15.3224 	15.7137 	15.0796 	17.0253 	15.7716 	18.3851 	18.083 	20.3092 	17.8092 	19.4923 	18.6993 	18.753 	19.1496 	19.1111 	15.2834 	15.9561 	14.1092 	14.8682 	14.7421 	16.1977 	18.1808 	17.4861 	16.9703 	17.3462 	15.1705 	20.5000 	21.8558 	24.0666 	29.0107 	26.6758 	: @C	: @C	: @C
S,G3000,GJ_GE200,GJ_GCV,X_VAT,PPS,PT	: 	17.3914 	17.8766 	18.3916 	15.8339 	16.7253 	15.64 	17.3174 	17.452 	18.5116 	18.4725 	20.7564 	21.84 	23.9432 	25.0415 	26.8155 	27.3939 	25.8079 	25.779 	21.7912 	19.7891 	19.6147 	19.3830 	19.1933 	19.2379 	19.6087 	20.1998 	19.9535 	19.3642 	19.2053 	23.0886 	28.9735 	27.8235 	26.0716 	25.8562 	33.7979 	32.8612 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,PPS,RO	: 	14.0363 	13.7516 	13.8397 	13.4114 	12.3577 	12.5029 	12.4976 	12.3464 	12.2801 	12.259 	12.8004 	12.4304 	13.551 	13.2087 	13.305 	13.0599 	14.417 	14.499 	14.2667 	13.1385 e	13.4498 e	13.6187 e	15.2284 e	14.9285 e	14.4176 	14.2176 e	13.1595 	13.4969 e	20.2505 e	27.1612 d	59.6005 d	24.1572 	23.4440 	23.7101 	23.0190 	22.7384 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,PPS,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	20.9409 	22.501 	21.3787 	22.5123 	24.7451 	22.0367 	20.6064 	17.8412 	16.3226 	16.3654 	16.0908 	16.1008 	15.7960 	15.9049 	15.9534 	15.9726 	15.3001 	15.2759 	15.2461 	: 	17.6790 	19.9700 	19.6881 	19.8330 	: 
S,G3000,GJ_GE200,GJ_GCV,X_VAT,PPS,SE	16.532 	16.6224 	16.6388 	18.9682 	16.6616 	16.9122 	17.6296 	17.0764 	18.3665 	18.439 	18.0861 	19.6119 	18.7964 	17.987 	18.1319 	17.2424 	18.1023 	18.1963 	17.5353 	18.7403 	18.4198 	16.9369 	17.9245 	21.5973 	20.2039 	20.7852 	20.9292 	23.1930 	21.6897 	34.2699 	38.6342 e	52.9638 	38.2519 	37.6241 	51.4180 b	: @C	38.1284 
